Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD000584,CUST8619,Blinkit,2025-10-12 09:29:30,34,Fruits & Vegetables,153,"Very late delivery, not happy.",2,No,Yes
ORD000588,CUST2876,Blinkit,2025-10-12 12:29:30,16,Dairy,589,"Fast delivery, great service!",5,No,No
ORD000590,CUST6096,Swiggy Instamart,2025-10-12 16:29:30,41,Grocery,916,Packaging could be better.,3,Yes,No
ORD000592,CUST1420,JioMart,2025-10-12 23:29:30,32,Fruits & Vegetables,633,"Not fresh, disappointed.",2,No,Yes
ORD000595,CUST7498,Blinkit,2025-10-12 07:29:30,29,Grocery,738,"Horrible experience, never ordering again.",1,No,Yes
ORD000600,CUST5941,Blinkit,2025-10-12 11:29:30,43,Snacks,383,Items missing from order.,2,Yes,Yes
ORD000601,CUST2983,Blinkit,2025-10-12 14:29:30,35,Beverages,737,"Horrible experience, never ordering again.",1,No,Yes
ORD000603,CUST6688,Blinkit,2025-10-12 03:29:30,29,Grocery,827,"Horrible experience, never ordering again.",1,No,Yes
ORD000604,CUST9728,JioMart,2025-10-12 03:29:30,38,Fruits & Vegetables,292,Items missing from order.,2,No,Yes
ORD000605,CUST8018,Blinkit,2025-10-12 16:29:30,54,Personal Care,1482,"Very late delivery, not happy.",2,Yes,Yes
ORD000606,CUST7071,Blinkit,2025-10-12 16:29:30,31,Beverages,165,"Not fresh, disappointed.",2,No,Yes
ORD000609,CUST6590,JioMart,2025-10-12 16:29:30,23,Dairy,486,"Fast delivery, great service!",5,No,No
ORD000610,CUST1207,Swiggy Instamart,2025-10-12 09:29:30,20,Personal Care,769,Wrong item delivered.,1,No,Yes
ORD000611,CUST7882,JioMart,2025-10-12 06:29:30,38,Snacks,252,Items missing from order.,2,No,Yes
ORD000612,CUST9031,Swiggy Instamart,2025-10-12 13:29:30,48,Beverages,689,Good quality products.,4,Yes,No
ORD000613,CUST2729,Blinkit,2025-10-12 10:29:30,37,Beverages,140,Excellent experience!,5,No,No
ORD000620,CUST9548,JioMart,2025-10-12 10:29:30,38,Fruits & Vegetables,691,Quick and reliable!,5,No,No
ORD000623,CUST8921,Swiggy Instamart,2025-10-12 13:29:30,22,Personal Care,248,Excellent experience!,5,No,No
ORD000624,CUST8616,Blinkit,2025-10-12 13:29:30,29,Grocery,292,Good quality products.,4,No,No
ORD000625,CUST8136,Blinkit,2025-10-12 07:29:30,24,Beverages,160,Items missing from order.,2,No,Yes
ORD000626,CUST5397,Swiggy Instamart,2025-10-12 17:29:30,12,Dairy,665,Very satisfied with the service.,5,No,No
ORD000628,CUST5022,Swiggy Instamart,2025-10-12 11:29:30,32,Snacks,209,Items missing from order.,2,No,Yes
ORD000631,CUST8385,Blinkit,2025-10-12 20:29:30,24,Fruits & Vegetables,377,"Easy to order, loved it!",5,No,No
ORD000633,CUST8613,JioMart,2025-10-12 02:29:30,8,Personal Care,1200,Quick and reliable!,5,No,No
ORD000639,CUST3979,Swiggy Instamart,2025-10-12 08:29:30,15,Dairy,162,"Horrible experience, never ordering again.",1,No,Yes
ORD000640,CUST8988,JioMart,2025-10-12 16:29:30,40,Dairy,103,Very satisfied with the service.,5,No,No
ORD000641,CUST4475,Blinkit,2025-10-12 15:29:30,25,Grocery,1278,Packaging could be better.,3,No,No
ORD000643,CUST5232,Swiggy Instamart,2025-10-12 19:29:30,10,Snacks,215,"Horrible experience, never ordering again.",1,No,Yes
ORD000645,CUST5581,JioMart,2025-10-12 08:29:30,31,Beverages,543,Good quality products.,4,No,No
ORD000647,CUST1166,Blinkit,2025-10-12 04:29:30,22,Grocery,1261,Delivery person was rude.,2,No,Yes
ORD000648,CUST9464,Blinkit,2025-10-12 15:29:30,27,Grocery,1412,Packaging could be better.,3,No,No
ORD000650,CUST2402,JioMart,2025-10-12 17:29:30,25,Dairy,755,Quick and reliable!,5,No,No
ORD000654,CUST4937,JioMart,2025-10-12 20:29:30,33,Dairy,177,Very satisfied with the service.,5,No,No
ORD000655,CUST8800,JioMart,2025-10-12 23:29:30,34,Fruits & Vegetables,426,"Horrible experience, never ordering again.",1,No,Yes
ORD000657,CUST8342,Swiggy Instamart,2025-10-12 22:29:30,27,Grocery,826,Delivery person was rude.,2,No,Yes
ORD000658,CUST1282,JioMart,2025-10-12 04:29:30,23,Personal Care,983,Items missing from order.,2,No,Yes
ORD000660,CUST5820,Swiggy Instamart,2025-10-12 23:29:30,24,Grocery,1198,"Easy to order, loved it!",5,No,No
ORD000663,CUST4986,Blinkit,2025-10-12 03:29:30,32,Grocery,412,"Horrible experience, never ordering again.",1,No,Yes
ORD000669,CUST7971,Blinkit,2025-10-12 01:29:30,38,Snacks,445,Good quality products.,4,No,No
ORD000670,CUST6419,JioMart,2025-10-12 06:29:30,21,Beverages,198,Good quality products.,4,No,No
ORD000671,CUST6764,Blinkit,2025-10-12 20:29:30,26,Dairy,721,Wrong item delivered.,1,No,Yes
ORD000678,CUST4155,Blinkit,2025-10-12 17:29:30,25,Grocery,835,Quick and reliable!,5,No,No
ORD000681,CUST9779,Blinkit,2025-10-12 00:29:30,31,Grocery,1118,Items missing from order.,2,No,Yes
ORD000682,CUST4033,Swiggy Instamart,2025-10-12 09:29:30,46,Beverages,477,"Horrible experience, never ordering again.",1,Yes,Yes
ORD000684,CUST4545,Blinkit,2025-10-12 21:29:30,40,Grocery,1071,Items missing from order.,2,No,Yes
ORD000687,CUST9595,JioMart,2025-10-12 05:29:30,20,Fruits & Vegetables,625,Quick and reliable!,5,No,No
ORD000689,CUST2647,Swiggy Instamart,2025-10-12 21:29:30,34,Fruits & Vegetables,665,Very satisfied with the service.,5,No,No
ORD000692,CUST4727,Blinkit,2025-10-12 21:29:30,14,Dairy,733,Good quality products.,4,No,No
ORD000694,CUST3939,JioMart,2025-10-12 18:29:30,31,Snacks,267,Good quality products.,4,No,No
ORD000698,CUST3073,Blinkit,2025-10-12 17:29:30,26,Grocery,424,Packaging could be better.,3,No,No
ORD000699,CUST5494,Blinkit,2025-10-12 22:29:30,50,Snacks,455,"Easy to order, loved it!",5,Yes,No
ORD000703,CUST3068,Blinkit,2025-10-12 05:29:30,37,Personal Care,330,Good quality products.,4,No,No
ORD000704,CUST9042,Blinkit,2025-10-12 05:29:30,11,Fruits & Vegetables,275,"Very late delivery, not happy.",2,No,Yes
ORD000706,CUST1200,Swiggy Instamart,2025-10-12 18:29:30,19,Dairy,251,Excellent experience!,5,No,No
ORD000708,CUST8690,JioMart,2025-10-12 18:29:30,40,Fruits & Vegetables,481,Quick and reliable!,5,No,No
ORD000712,CUST4020,Swiggy Instamart,2025-10-12 18:29:30,34,Grocery,732,Packaging could be better.,3,No,No
ORD000720,CUST2213,JioMart,2025-10-12 04:29:30,14,Dairy,215,Items missing from order.,2,No,Yes
ORD000721,CUST1878,Swiggy Instamart,2025-10-12 22:29:30,33,Fruits & Vegetables,142,"Fast delivery, great service!",5,No,No
ORD000723,CUST3444,Blinkit,2025-10-12 11:29:30,47,Dairy,628,Packaging could be better.,3,Yes,No
ORD000727,CUST2940,Blinkit,2025-10-12 03:29:30,27,Dairy,160,Delivery person was rude.,2,No,Yes
ORD000730,CUST9561,Swiggy Instamart,2025-10-12 11:29:30,18,Snacks,364,Very satisfied with the service.,5,No,No
ORD000733,CUST8253,Swiggy Instamart,2025-10-12 11:29:30,48,Personal Care,669,Items missing from order.,2,Yes,Yes
ORD000736,CUST6003,Blinkit,2025-10-12 18:29:30,32,Grocery,1095,Packaging could be better.,3,No,No
ORD000737,CUST1986,JioMart,2025-10-12 07:29:30,24,Snacks,340,"Horrible experience, never ordering again.",1,No,Yes
ORD000740,CUST4457,Swiggy Instamart,2025-10-12 20:29:30,34,Beverages,847,Good quality products.,4,No,No
ORD000742,CUST2330,Swiggy Instamart,2025-10-12 02:29:30,33,Grocery,491,Good quality products.,4,No,No
ORD000743,CUST3573,JioMart,2025-10-12 07:29:30,16,Grocery,981,Delivery person was rude.,2,No,Yes
ORD000744,CUST4929,Blinkit,2025-10-12 12:29:30,33,Dairy,361,"Fast delivery, great service!",5,No,No
ORD000746,CUST2229,JioMart,2025-10-12 12:29:30,37,Beverages,988,"Fast delivery, great service!",5,No,No
ORD000749,CUST7693,Blinkit,2025-10-12 15:29:30,24,Dairy,102,"Easy to order, loved it!",5,No,No
ORD000757,CUST8438,Blinkit,2025-10-12 16:29:30,31,Snacks,273,Good quality products.,4,No,No
ORD000758,CUST2166,Swiggy Instamart,2025-10-12 23:29:30,40,Grocery,1101,"Easy to order, loved it!",5,No,No
ORD000761,CUST4241,Blinkit,2025-10-12 08:29:30,33,Beverages,589,Packaging could be better.,3,No,No
ORD000762,CUST7965,Blinkit,2025-10-12 17:29:30,27,Snacks,349,"Fast delivery, great service!",5,No,No
ORD000763,CUST2880,Blinkit,2025-10-12 16:29:30,31,Grocery,1046,"Not fresh, disappointed.",2,No,Yes
ORD000769,CUST2169,Blinkit,2025-10-12 09:29:30,31,Fruits & Vegetables,392,Delivery person was rude.,2,No,Yes
ORD000770,CUST1977,JioMart,2025-10-12 23:29:30,23,Dairy,107,"Fast delivery, great service!",5,No,No
ORD000773,CUST5728,Blinkit,2025-10-12 07:29:30,44,Fruits & Vegetables,682,Excellent experience!,5,Yes,No
ORD000774,CUST8195,JioMart,2025-10-12 08:29:30,35,Beverages,300,Quick and reliable!,5,No,No
ORD000775,CUST3037,Blinkit,2025-10-12 18:29:30,32,Fruits & Vegetables,600,"Not fresh, disappointed.",2,No,Yes
ORD000776,CUST8679,Swiggy Instamart,2025-10-12 03:29:30,33,Grocery,444,Packaging could be better.,3,No,No
ORD000780,CUST9199,Blinkit,2025-10-12 15:29:30,26,Personal Care,1407,"Easy to order, loved it!",5,No,No
ORD000788,CUST5102,Swiggy Instamart,2025-10-12 12:29:30,23,Dairy,258,"Very late delivery, not happy.",2,No,Yes
ORD000789,CUST1423,Blinkit,2025-10-12 14:29:30,24,Fruits & Vegetables,329,Very satisfied with the service.,5,No,No
ORD000791,CUST4750,Blinkit,2025-10-12 04:29:30,40,Snacks,450,Excellent experience!,5,No,No
ORD000797,CUST9502,Blinkit,2025-10-12 18:29:30,28,Grocery,621,Very satisfied with the service.,5,No,No
ORD000798,CUST8245,Swiggy Instamart,2025-10-12 02:29:30,27,Snacks,61,"Very late delivery, not happy.",2,No,Yes
ORD000804,CUST8700,Swiggy Instamart,2025-10-12 01:29:30,18,Fruits & Vegetables,139,Packaging could be better.,3,No,No
ORD000807,CUST6460,JioMart,2025-10-12 14:29:30,42,Beverages,329,Delivery person was rude.,2,Yes,Yes
ORD000809,CUST2713,Blinkit,2025-10-12 06:29:30,30,Fruits & Vegetables,295,"Fast delivery, great service!",5,No,No
ORD000811,CUST6403,Blinkit,2025-10-12 07:29:30,38,Dairy,291,Wrong item delivered.,1,No,Yes
ORD000812,CUST7744,Swiggy Instamart,2025-10-12 09:29:30,50,Personal Care,961,Quick and reliable!,5,Yes,No
ORD000817,CUST8451,JioMart,2025-10-12 08:29:30,11,Fruits & Vegetables,382,"Fast delivery, great service!",5,No,No
ORD000818,CUST2442,JioMart,2025-10-12 15:29:30,20,Fruits & Vegetables,313,Excellent experience!,5,No,No
ORD000822,CUST2899,Blinkit,2025-10-12 20:29:30,27,Snacks,206,Excellent experience!,5,No,No
ORD000825,CUST1018,JioMart,2025-10-12 19:29:30,17,Grocery,498,"Very late delivery, not happy.",2,No,Yes
ORD000827,CUST8569,JioMart,2025-10-12 16:29:30,21,Personal Care,448,Wrong item delivered.,1,No,Yes
ORD000828,CUST7770,Swiggy Instamart,2025-10-12 04:29:30,39,Beverages,864,Excellent experience!,5,No,No
ORD000829,CUST1888,Swiggy Instamart,2025-10-12 21:29:30,35,Grocery,1377,Items missing from order.,2,No,Yes
ORD000831,CUST9494,Swiggy Instamart,2025-10-12 09:29:30,41,Personal Care,228,Items missing from order.,2,Yes,Yes
ORD000832,CUST6927,Swiggy Instamart,2025-10-12 13:29:30,9,Beverages,169,"Horrible experience, never ordering again.",1,No,Yes
ORD000834,CUST8242,Swiggy Instamart,2025-10-12 13:29:30,37,Dairy,550,Delivery person was rude.,2,No,Yes
ORD000835,CUST1845,JioMart,2025-10-12 08:29:30,27,Grocery,1050,Excellent experience!,5,No,No
ORD000836,CUST4335,JioMart,2025-10-12 06:29:30,18,Beverages,838,Items missing from order.,2,No,Yes
ORD000840,CUST5719,Blinkit,2025-10-12 05:29:30,18,Fruits & Vegetables,121,Good quality products.,4,No,No
ORD000842,CUST8941,Blinkit,2025-10-12 03:29:30,27,Fruits & Vegetables,281,"Easy to order, loved it!",5,No,No
ORD000843,CUST2989,JioMart,2025-10-12 02:29:30,27,Personal Care,683,Very satisfied with the service.,5,No,No
ORD000844,CUST1472,Swiggy Instamart,2025-10-12 22:29:30,46,Grocery,1365,Items missing from order.,2,Yes,Yes
ORD000845,CUST4920,JioMart,2025-10-12 00:29:30,46,Dairy,340,Excellent experience!,5,Yes,No
ORD000849,CUST7684,Blinkit,2025-10-12 06:29:30,30,Fruits & Vegetables,317,Items missing from order.,2,No,Yes
ORD000850,CUST2527,Blinkit,2025-10-12 08:29:30,32,Beverages,421,Excellent experience!,5,No,No
ORD000854,CUST2924,Blinkit,2025-10-12 21:29:30,30,Snacks,307,"Easy to order, loved it!",5,No,No
ORD000856,CUST9165,Swiggy Instamart,2025-10-12 12:29:30,43,Personal Care,1453,Quick and reliable!,5,Yes,No
ORD000860,CUST7807,Blinkit,2025-10-12 06:29:30,35,Fruits & Vegetables,478,Excellent experience!,5,No,No
ORD000865,CUST3369,JioMart,2025-10-12 23:29:30,26,Beverages,654,Wrong item delivered.,1,No,Yes
ORD000869,CUST3236,JioMart,2025-10-12 19:29:30,18,Snacks,395,"Not fresh, disappointed.",2,No,Yes
ORD000872,CUST7798,Swiggy Instamart,2025-10-12 11:29:30,13,Personal Care,246,"Horrible experience, never ordering again.",1,No,Yes
ORD000875,CUST5377,JioMart,2025-10-12 04:29:30,37,Grocery,850,"Horrible experience, never ordering again.",1,No,Yes
ORD000876,CUST1042,JioMart,2025-10-12 09:29:30,9,Snacks,188,Excellent experience!,5,No,No
ORD000877,CUST5634,Blinkit,2025-10-12 06:29:30,44,Dairy,359,"Easy to order, loved it!",5,Yes,No
ORD000879,CUST9022,Blinkit,2025-10-12 13:29:30,28,Fruits & Vegetables,539,Very satisfied with the service.,5,No,No
ORD000883,CUST8935,Blinkit,2025-10-12 08:29:30,38,Grocery,501,"Very late delivery, not happy.",2,No,Yes
ORD000885,CUST6446,Swiggy Instamart,2025-10-12 17:29:30,14,Fruits & Vegetables,395,"Not fresh, disappointed.",2,No,Yes
ORD000887,CUST7180,Blinkit,2025-10-12 05:29:30,23,Personal Care,678,"Very late delivery, not happy.",2,No,Yes
ORD000889,CUST6272,Blinkit,2025-10-12 09:29:30,30,Grocery,1118,"Very late delivery, not happy.",2,No,Yes
ORD000894,CUST7730,Swiggy Instamart,2025-10-12 08:29:30,16,Beverages,701,Delivery person was rude.,2,No,Yes
ORD000898,CUST7246,Swiggy Instamart,2025-10-12 01:29:30,19,Grocery,793,Wrong item delivered.,1,No,Yes
ORD000899,CUST7325,Swiggy Instamart,2025-10-12 07:29:30,32,Grocery,741,"Easy to order, loved it!",5,No,No
ORD000900,CUST3492,Blinkit,2025-10-12 07:29:30,20,Grocery,907,Very satisfied with the service.,5,No,No
ORD000901,CUST9115,JioMart,2025-10-12 17:29:30,9,Beverages,764,"Fast delivery, great service!",5,No,No
ORD000905,CUST6439,JioMart,2025-10-12 18:29:30,42,Beverages,119,Good quality products.,4,Yes,No
ORD000910,CUST8486,JioMart,2025-10-12 18:29:30,20,Snacks,76,Packaging could be better.,3,No,No
ORD000911,CUST1251,JioMart,2025-10-12 10:29:30,33,Fruits & Vegetables,172,"Not fresh, disappointed.",2,No,Yes
ORD000919,CUST7512,JioMart,2025-10-12 15:29:30,31,Beverages,761,"Easy to order, loved it!",5,No,No
ORD000926,CUST9864,Swiggy Instamart,2025-10-12 04:29:30,39,Personal Care,1104,"Easy to order, loved it!",5,No,No
ORD000927,CUST1588,Swiggy Instamart,2025-10-12 09:29:30,37,Dairy,570,"Very late delivery, not happy.",2,No,Yes
ORD000929,CUST4846,Swiggy Instamart,2025-10-12 13:29:30,42,Personal Care,102,"Fast delivery, great service!",5,Yes,No
ORD000933,CUST8110,JioMart,2025-10-12 05:29:30,38,Dairy,622,Good quality products.,4,No,No
ORD000935,CUST2646,JioMart,2025-10-12 02:29:30,39,Personal Care,1410,"Fast delivery, great service!",5,No,No
ORD000937,CUST3725,Swiggy Instamart,2025-10-12 04:29:30,25,Grocery,540,Very satisfied with the service.,5,No,No
ORD000938,CUST5906,JioMart,2025-10-12 13:29:30,35,Beverages,759,"Very late delivery, not happy.",2,No,Yes
ORD000939,CUST1474,JioMart,2025-10-12 02:29:30,34,Beverages,705,"Not fresh, disappointed.",2,No,Yes
ORD000943,CUST5806,Swiggy Instamart,2025-10-12 21:29:30,22,Fruits & Vegetables,564,Excellent experience!,5,No,No
ORD000944,CUST6873,JioMart,2025-10-12 20:29:30,32,Fruits & Vegetables,82,Packaging could be better.,3,No,No
ORD000952,CUST3785,Blinkit,2025-10-12 15:29:30,13,Fruits & Vegetables,631,Delivery person was rude.,2,No,Yes
ORD000957,CUST9153,Swiggy Instamart,2025-10-12 23:29:30,47,Fruits & Vegetables,371,"Horrible experience, never ordering again.",1,Yes,Yes
ORD000958,CUST3344,Blinkit,2025-10-12 20:29:30,30,Personal Care,292,Good quality products.,4,No,No
ORD000960,CUST8555,Blinkit,2025-10-12 17:29:30,33,Dairy,603,Quick and reliable!,5,No,No
ORD000961,CUST5161,Blinkit,2025-10-12 04:29:30,32,Dairy,665,"Not fresh, disappointed.",2,No,Yes
ORD000963,CUST5183,JioMart,2025-10-12 16:29:30,27,Beverages,584,Good quality products.,4,No,No
ORD000965,CUST8622,Blinkit,2025-10-12 17:29:30,35,Beverages,125,Packaging could be better.,3,No,No
ORD000966,CUST5712,Swiggy Instamart,2025-10-12 03:29:30,8,Snacks,123,Items missing from order.,2,No,Yes
ORD000967,CUST9955,JioMart,2025-10-12 22:29:30,40,Grocery,942,Good quality products.,4,No,No
ORD000972,CUST5901,Blinkit,2025-10-12 04:29:30,31,Grocery,1182,"Fast delivery, great service!",5,No,No
ORD000973,CUST7951,JioMart,2025-10-12 11:29:30,43,Snacks,396,"Not fresh, disappointed.",2,Yes,Yes
ORD000974,CUST5097,Swiggy Instamart,2025-10-12 11:29:30,12,Personal Care,894,Packaging could be better.,3,No,No
ORD000976,CUST5949,Blinkit,2025-10-12 04:29:30,24,Beverages,843,"Very late delivery, not happy.",2,No,Yes
ORD000977,CUST4263,Swiggy Instamart,2025-10-12 07:29:30,43,Personal Care,197,Good quality products.,4,Yes,No
ORD000986,CUST1359,Blinkit,2025-10-12 22:29:30,34,Snacks,117,Items missing from order.,2,No,Yes
ORD000990,CUST1803,Swiggy Instamart,2025-10-12 14:29:30,20,Beverages,484,Good quality products.,4,No,No
ORD000992,CUST5689,JioMart,2025-10-12 02:29:30,27,Fruits & Vegetables,379,Items missing from order.,2,No,Yes
ORD000995,CUST4588,Swiggy Instamart,2025-10-12 01:29:30,29,Beverages,974,"Fast delivery, great service!",5,No,No
ORD000996,CUST4115,Swiggy Instamart,2025-10-12 00:29:30,31,Snacks,94,"Very late delivery, not happy.",2,No,Yes
ORD000997,CUST5106,Swiggy Instamart,2025-10-12 16:29:30,27,Dairy,190,"Horrible experience, never ordering again.",1,No,Yes
ORD000998,CUST3240,JioMart,2025-10-12 04:29:30,23,Beverages,186,Wrong item delivered.,1,No,Yes
ORD000999,CUST2591,JioMart,2025-10-12 02:29:30,30,Dairy,607,Quick and reliable!,5,No,No
ORD001001,CUST6061,JioMart,2025-10-12 11:29:30,38,Grocery,1106,Wrong item delivered.,1,No,Yes
ORD001003,CUST1546,JioMart,2025-10-12 01:29:30,20,Fruits & Vegetables,574,Delivery person was rude.,2,No,Yes
ORD001007,CUST5835,Swiggy Instamart,2025-10-12 10:29:30,42,Fruits & Vegetables,416,Excellent experience!,5,Yes,No
ORD001008,CUST6352,Swiggy Instamart,2025-10-12 15:29:30,40,Beverages,927,"Horrible experience, never ordering again.",1,No,Yes
ORD001009,CUST7807,JioMart,2025-10-12 09:29:30,18,Snacks,70,"Not fresh, disappointed.",2,No,Yes
ORD001010,CUST3877,JioMart,2025-10-12 01:29:30,18,Grocery,1293,Very satisfied with the service.,5,No,No
ORD001015,CUST9697,Swiggy Instamart,2025-10-12 18:29:30,15,Fruits & Vegetables,318,Excellent experience!,5,No,No
ORD001017,CUST5465,Swiggy Instamart,2025-10-12 03:29:30,40,Fruits & Vegetables,612,Delivery person was rude.,2,No,Yes
ORD001018,CUST3695,Blinkit,2025-10-12 19:29:30,16,Beverages,589,Delivery person was rude.,2,No,Yes
ORD001020,CUST8894,JioMart,2025-10-12 00:29:30,28,Grocery,1373,Good quality products.,4,No,No
ORD001024,CUST8673,Blinkit,2025-10-12 01:29:30,32,Beverages,291,Very satisfied with the service.,5,No,No
ORD001027,CUST4696,Swiggy Instamart,2025-10-12 21:29:30,42,Beverages,660,Wrong item delivered.,1,Yes,Yes
ORD001028,CUST7511,Swiggy Instamart,2025-10-12 04:29:30,31,Personal Care,1613,Excellent experience!,5,No,No
ORD001029,CUST6992,JioMart,2025-10-12 00:29:30,36,Fruits & Vegetables,312,Excellent experience!,5,No,No
ORD001030,CUST2479,Blinkit,2025-10-12 18:29:30,32,Snacks,261,"Easy to order, loved it!",5,No,No
ORD001033,CUST5332,Blinkit,2025-10-12 07:29:30,30,Personal Care,1142,Quick and reliable!,5,No,No
ORD001034,CUST9791,Swiggy Instamart,2025-10-12 04:29:30,28,Grocery,840,Quick and reliable!,5,No,No
ORD001035,CUST3024,Swiggy Instamart,2025-10-12 14:29:30,24,Snacks,168,Very satisfied with the service.,5,No,No
ORD001036,CUST8451,Swiggy Instamart,2025-10-12 13:29:30,35,Fruits & Vegetables,66,Wrong item delivered.,1,No,Yes
ORD001037,CUST7038,Blinkit,2025-10-12 22:29:30,41,Fruits & Vegetables,72,"Horrible experience, never ordering again.",1,Yes,Yes
ORD001038,CUST5295,Swiggy Instamart,2025-10-12 17:29:30,32,Fruits & Vegetables,216,"Not fresh, disappointed.",2,No,Yes
ORD001040,CUST7086,JioMart,2025-10-12 20:29:30,25,Personal Care,1530,Good quality products.,4,No,No
ORD001043,CUST8724,JioMart,2025-10-12 08:29:30,5,Beverages,176,Very satisfied with the service.,5,No,No
ORD001050,CUST7689,Swiggy Instamart,2025-10-12 17:29:30,23,Snacks,301,Quick and reliable!,5,No,No
ORD001051,CUST2911,Swiggy Instamart,2025-10-12 12:29:30,24,Beverages,623,"Very late delivery, not happy.",2,No,Yes
ORD001055,CUST5986,JioMart,2025-10-12 22:29:30,37,Fruits & Vegetables,699,Delivery person was rude.,2,No,Yes
ORD001059,CUST4846,Blinkit,2025-10-12 14:29:30,33,Personal Care,1630,Very satisfied with the service.,5,No,No
ORD001062,CUST7367,Swiggy Instamart,2025-10-12 03:29:30,21,Beverages,900,Wrong item delivered.,1,No,Yes
ORD001065,CUST9850,Swiggy Instamart,2025-10-12 19:29:30,53,Dairy,350,"Easy to order, loved it!",5,Yes,No
ORD001066,CUST7866,JioMart,2025-10-12 19:29:30,29,Beverages,457,Packaging could be better.,3,No,No
ORD001069,CUST2622,Swiggy Instamart,2025-10-12 20:29:30,27,Grocery,1052,"Easy to order, loved it!",5,No,No
ORD001070,CUST9017,Swiggy Instamart,2025-10-12 18:29:30,17,Fruits & Vegetables,628,"Very late delivery, not happy.",2,No,Yes
